path,deployment,datetime,media_type
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_0949.mp4.xmp,6089_gps1_diq202504-202509,2025-04-13 04:35:34,video/mp4
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_0951.jpg.xmp,6089_gps1_diq202504-202509,2025-04-13 04:35:12,image/jpeg
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_0952.mp4.xmp,6089_gps1_diq202504-202509,2025-04-13 04:36:06,video/mp4
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_0952.mp4.xmp,6089_gps1_diq202504-202509,2025-04-13 04:36:06,video/mp4
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_0953.jpg.xmp,6089_gps1_diq202504-202509,2025-04-13 04:35:43,image/jpeg
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_0954.jpg.xmp,6089_gps1_diq202504-202509,2025-04-13 04:35:44,image/jpeg
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_0956.jpg.xmp,6089_gps1_diq202504-202509,2025-04-13 04:36:25,image/jpeg
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_0957.jpg.xmp,6089_gps1_diq202504-202509,2025-04-13 04:36:26,image/jpeg
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_0958.mp4.xmp,6089_gps1_diq202504-202509,2025-04-13 04:46:42,video/mp4
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_0959.jpg.xmp,6089_gps1_diq202504-202509,2025-04-13 04:46:18,image/jpeg
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_0960.jpg.xmp,6089_gps1_diq202504-202509,2025-04-13 04:46:19,image/jpeg
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_0961.mp4.xmp,6089_gps1_diq202504-202509,2025-04-13 04:48:38,video/mp4
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_0963.jpg.xmp,6089_gps1_diq202504-202509,2025-04-13 04:48:15,image/jpeg
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_0964.mp4.xmp,6089_gps1_diq202504-202509,2025-04-13 04:52:16,video/mp4
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_0965.jpg.xmp,6089_gps1_diq202504-202509,2025-04-13 04:51:53,image/jpeg
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_0966.jpg.xmp,6089_gps1_diq202504-202509,2025-04-13 04:51:54,image/jpeg
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_0967.mp4.xmp,6089_gps1_diq202504-202509,2025-04-13 04:54:36,video/mp4
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_0968.jpg.xmp,6089_gps1_diq202504-202509,2025-04-13 04:54:13,image/jpeg
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_0969.jpg.xmp,6089_gps1_diq202504-202509,2025-04-13 04:54:14,image/jpeg
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_0970.mp4.xmp,6089_gps1_diq202504-202509,2025-04-13 04:57:40,video/mp4
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_0972.jpg.xmp,6089_gps1_diq202504-202509,2025-04-13 04:57:18,image/jpeg
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_0973.mp4.xmp,6089_gps1_diq202504-202509,2025-04-13 05:02:48,video/mp4
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_0974.jpg.xmp,6089_gps1_diq202504-202509,2025-04-13 05:02:25,image/jpeg
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_0975.jpg.xmp,6089_gps1_diq202504-202509,2025-04-13 05:02:26,image/jpeg
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_0976.mp4.xmp,6089_gps1_diq202504-202509,2025-04-13 05:03:24,video/mp4
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_0977.jpg.xmp,6089_gps1_diq202504-202509,2025-04-13 05:03:01,image/jpeg
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_0978.jpg.xmp,6089_gps1_diq202504-202509,2025-04-13 05:03:02,image/jpeg
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_0979.mp4.xmp,6089_gps1_diq202504-202509,2025-04-13 05:03:58,video/mp4
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_0980.jpg.xmp,6089_gps1_diq202504-202509,2025-04-13 05:03:36,image/jpeg
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_0981.jpg.xmp,6089_gps1_diq202504-202509,2025-04-13 05:03:37,image/jpeg
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_0982.mp4.xmp,6089_gps1_diq202504-202509,2025-04-13 05:04:32,video/mp4
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_0983.jpg.xmp,6089_gps1_diq202504-202509,2025-04-13 05:04:08,image/jpeg
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_0984.jpg.xmp,6089_gps1_diq202504-202509,2025-04-13 05:04:09,image/jpeg
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_0985.mp4.xmp,6089_gps1_diq202504-202509,2025-04-13 05:05:10,video/mp4
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_0986.jpg.xmp,6089_gps1_diq202504-202509,2025-04-13 05:04:46,image/jpeg
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_0987.jpg.xmp,6089_gps1_diq202504-202509,2025-04-13 05:04:47,image/jpeg
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_0988.mp4.xmp,6089_gps1_diq202504-202509,2025-04-13 05:05:44,video/mp4
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_0989.jpg.xmp,6089_gps1_diq202504-202509,2025-04-13 05:05:21,image/jpeg
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_0990.jpg.xmp,6089_gps1_diq202504-202509,2025-04-13 05:05:22,image/jpeg
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_0991.mp4.xmp,6089_gps1_diq202504-202509,2025-04-13 05:07:30,video/mp4
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_0992.jpg.xmp,6089_gps1_diq202504-202509,2025-04-13 05:07:07,image/jpeg
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_0993.jpg.xmp,6089_gps1_diq202504-202509,2025-04-13 05:07:08,image/jpeg
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_0994.mp4.xmp,6089_gps1_diq202504-202509,2025-04-13 05:08:02,video/mp4
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_0995.jpg.xmp,6089_gps1_diq202504-202509,2025-04-13 05:07:39,image/jpeg
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_0996.jpg.xmp,6089_gps1_diq202504-202509,2025-04-13 05:07:40,image/jpeg
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_0997.mp4.xmp,6089_gps1_diq202504-202509,2025-04-13 05:08:46,video/mp4
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_0998.jpg.xmp,6089_gps1_diq202504-202509,2025-04-13 05:08:23,image/jpeg
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_0999.jpg.xmp,6089_gps1_diq202504-202509,2025-04-13 05:08:24,image/jpeg
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_1000.mp4.xmp,6089_gps1_diq202504-202509,2025-04-13 05:09:50,video/mp4
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_1000.mp4.xmp,6089_gps1_diq202504-202509,2025-04-13 05:09:50,video/mp4
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_1001.jpg.xmp,6089_gps1_diq202504-202509,2025-04-13 05:09:27,image/jpeg
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_1002.jpg.xmp,6089_gps1_diq202504-202509,2025-04-13 05:09:28,image/jpeg
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_1002.jpg.xmp,6089_gps1_diq202504-202509,2025-04-13 05:09:28,image/jpeg
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_1003.mp4.xmp,6089_gps1_diq202504-202509,2025-04-13 05:11:00,video/mp4
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_1003.mp4.xmp,6089_gps1_diq202504-202509,2025-04-13 05:11:00,video/mp4
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_1004.jpg.xmp,6089_gps1_diq202504-202509,2025-04-13 05:10:36,image/jpeg
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_1005.jpg.xmp,6089_gps1_diq202504-202509,2025-04-13 05:10:37,image/jpeg
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_1006.mp4.xmp,6089_gps1_diq202504-202509,2025-04-13 05:13:02,video/mp4
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_1007.jpg.xmp,6089_gps1_diq202504-202509,2025-04-13 05:12:39,image/jpeg
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_1008.jpg.xmp,6089_gps1_diq202504-202509,2025-04-13 05:12:40,image/jpeg
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_1009.mp4.xmp,6089_gps1_diq202504-202509,2025-04-13 05:15:26,video/mp4
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_1010.jpg.xmp,6089_gps1_diq202504-202509,2025-04-13 05:15:03,image/jpeg
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_1011.jpg.xmp,6089_gps1_diq202504-202509,2025-04-13 05:15:04,image/jpeg
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_1012.mp4.xmp,6089_gps1_diq202504-202509,2025-04-13 05:16:28,video/mp4
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_1013.jpg.xmp,6089_gps1_diq202504-202509,2025-04-13 05:16:05,image/jpeg
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_1014.jpg.xmp,6089_gps1_diq202504-202509,2025-04-13 05:16:06,image/jpeg
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_1015.mp4.xmp,6089_gps1_diq202504-202509,2025-04-13 05:18:22,video/mp4
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_1015.mp4.xmp,6089_gps1_diq202504-202509,2025-04-13 05:18:22,video/mp4
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_1016.jpg.xmp,6089_gps1_diq202504-202509,2025-04-13 05:17:59,image/jpeg
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_1016.jpg.xmp,6089_gps1_diq202504-202509,2025-04-13 05:17:59,image/jpeg
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_1017.jpg.xmp,6089_gps1_diq202504-202509,2025-04-13 05:18:00,image/jpeg
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_1017.jpg.xmp,6089_gps1_diq202504-202509,2025-04-13 05:18:00,image/jpeg
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_1018.mp4.xmp,6089_gps1_diq202504-202509,2025-04-13 05:19:10,video/mp4
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_1018.mp4.xmp,6089_gps1_diq202504-202509,2025-04-13 05:19:10,video/mp4
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_1019.jpg.xmp,6089_gps1_diq202504-202509,2025-04-13 05:18:47,image/jpeg
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_1019.jpg.xmp,6089_gps1_diq202504-202509,2025-04-13 05:18:47,image/jpeg
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_1021.mp4.xmp,6089_gps1_diq202504-202509,2025-04-13 05:21:42,video/mp4
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_1021.mp4.xmp,6089_gps1_diq202504-202509,2025-04-13 05:21:42,video/mp4
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_1023.jpg.xmp,6089_gps1_diq202504-202509,2025-04-13 05:21:19,image/jpeg
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_1023.jpg.xmp,6089_gps1_diq202504-202509,2025-04-13 05:21:19,image/jpeg
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_1024.mp4.xmp,6089_gps1_diq202504-202509,2025-04-13 05:22:16,video/mp4
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_1025.jpg.xmp,6089_gps1_diq202504-202509,2025-04-13 05:21:52,image/jpeg
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_1026.jpg.xmp,6089_gps1_diq202504-202509,2025-04-13 05:21:53,image/jpeg
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_1027.mp4.xmp,6089_gps1_diq202504-202509,2025-04-13 05:22:52,video/mp4
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_1028.jpg.xmp,6089_gps1_diq202504-202509,2025-04-13 05:22:29,image/jpeg
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_1029.jpg.xmp,6089_gps1_diq202504-202509,2025-04-13 05:22:30,image/jpeg
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_1030.mp4.xmp,6089_gps1_diq202504-202509,2025-04-13 05:23:26,video/mp4
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_1031.jpg.xmp,6089_gps1_diq202504-202509,2025-04-13 05:23:04,image/jpeg
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_1032.jpg.xmp,6089_gps1_diq202504-202509,2025-04-13 05:23:05,image/jpeg
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_1033.mp4.xmp,6089_gps1_diq202504-202509,2025-04-13 05:24:12,video/mp4
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_1034.jpg.xmp,6089_gps1_diq202504-202509,2025-04-13 05:23:48,image/jpeg
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_1035.jpg.xmp,6089_gps1_diq202504-202509,2025-04-13 05:23:49,image/jpeg
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_1036.mp4.xmp,6089_gps1_diq202504-202509,2025-04-13 05:24:52,video/mp4
/run/media/wsyxbcl/97290686-f4c4-499c-bb42-4dfe42b96533/volunteer202601_datacheck/mazev11/6089_gps1_diq202504-202509/animal/6089_gps1_diq202504-202509-DCIM-100_6089-IMG_1037.jpg.xmp,6089_gps1_diq202504-202509,2025-04-13 05:24:28,image/jpeg
